,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
6302,Rambles of a Naturalist,John D. Godman,Natural history,Naturalists -- United States -- Biography,"Godman, John D. (John Davidson), 1794-1830",8,29165,English,2011-06-02
6303,A Day with Walt Whitman,May Byron,"Whitman, Walt, 1819-1892",American poetry -- 19th century,NA,7,5872,English,2011-06-03
6304,"Trial of the Officers and Crew of the Privateer Savannah, on the Charge ","ial of the Officers and Crew of the Privateer Savannah, on the Charge of","United States -- History -- Civil War, 1861-1865",Piracy -- United States,Privateering -- United States,14,195202,English,2011-06-03
6305,The Ghetto: A Drama in Four Acts,Herman Heijermans,Jews -- Drama,Religious drama,Dutch drama -- Translations into English,7,20337,English,2011-06-02
6306,Songs From Alice in Wonderland and Through the Looking-Glass,Lewis Carroll,"Nursery rhymes, English","Children's songs, English",NA,73,3479,English,2011-06-02
6307,The Water-Babies,Charles Kingsley,Chimney sweeps -- Juvenile fiction,Fairy tales -- England,NA,50,58264,English,2011-06-03
6308,Die Analyse des Zufalls,H. E. Timerding,Probabilities,Chance,NA,10,50543,German,2011-06-04
6309,The Problem of 'Edwin Drood': A Study in the Methods of Dickens,Nicoll,Cathedrals in literature,"Dickens, Charles, 1812-1870. Mystery of Edwin Drood",Murder in literature,19,45499,English,2011-06-03
6310,Witchcraft of New England Explained by Modern Spiritualism,Allen Putnam,Spiritualism,Witchcraft -- New England,NA,37,138271,English,2011-06-03
6311,"Witch Winnie's Mystery, or The Old Oak Cabinet: The Story of a King's Daught","tch Winnie's Mystery, or The Old Oak Cabinet: The Story of a King's Daughter",Conduct of life -- Juvenile fiction,Friendship -- Juvenile fiction,Boarding schools -- Juvenile fiction,15,78826,English,2011-06-04
6312,The Radio Boys Rescue the Lost Alaska Expedition,Gerald Breckenridge,Boys -- Juvenile fiction,Radio -- Juvenile fiction,NA,23,46763,English,2011-06-04
6313,Catherine de Médicis (1519-1589),Jean-H. Mariéjol,"Catherine de Médicis, Queen, consort of Henry II, King of France, 1519-1589",Queens -- France -- Biography,NA,20,232407,French,2011-06-03
6314,L'esprit de la révolution de 1789,P.-L. Roederer,"France -- History -- Revolution, 1789-1799","France -- History -- Revolution, 1789-1799 -- Personal narratives",France -- Politics and government -- 1789-1815,9,43910,French,2011-06-03
6315,Ontwerp van wet tot afsluiting en droogmaking van de Zuiderzee met toelichten,twerp van wet tot afsluiting en droogmaking van de Zuiderzee met toelichtende,Reclamation of land -- Netherlands,IJssel Lake (Netherlands),NA,4,14893,Dutch,2011-06-03
6316,Curiosidades antiguas sevillanas,José Gestoso y Pérez,Andalusia (Spain),NA,NA,18,59246,Spanish,2011-06-03
6317,De drooglegging der Zuiderzee. Het plan J. Ulehake contra het plan C. Le, drooglegging der Zuiderzee. Het plan J. Ulehake contra het plan C. Lely,Reclamation of land -- Netherlands,IJssel Lake (Netherlands),NA,2,5060,Dutch,2011-06-03
6318,The Motor Maids by Palm and Pine,Katherine Stokes,Voyages and travels -- Juvenile fiction,Automobiles -- Juvenile fiction,Inheritance and succession -- Juvenile fiction,15,46497,English,2011-06-03
6319,Misrepresentative Men,Harry Graham,Nonsense verses,Humorous poetry,Biographical poetry,5,5004,English,2011-06-03
6320,"The Battleship Boys at Sea; Or, Two Apprentices in Uncle Sam's Navy",Patchin,United States. Navy -- Juvenile fiction,Battleships -- Juvenile fiction,NA,46,48052,English,2011-06-04
6321,"Two Boys of the Battleship; Or, For the Honor of Uncle Sam",Frank V. Webster,War stories,United States. Navy -- Juvenile fiction,Battleships -- Juvenile fiction,4,42703,English,2011-06-05
6322,Lost in the Jungle; Narrated for Young People,Paul B. Du Chaillu,"Africa, West -- Description and travel","Africa, West -- Description and travel -- Juvenile literature",NA,14,68237,English,2011-06-05
6323,"Marjorie Dean, High School Senior",Josephine Chase,High school students -- Juvenile fiction,Best friends -- Juvenile fiction,Young women -- Social life and customs -- Juvenile fiction,13,73252,English,2011-06-04
6324,"Sciogli la treccia, Maria Maddalena; romanzo",Guido da Verona,Italian fiction,NA,NA,17,85557,Italian,2011-06-04
6325,An Examination into and an Elucidation of the Great Principle of the Mediati, Examination into and an Elucidation of the Great Principle of the Mediation,Mormon Church -- Doctrines,Atonement -- Mormon Church,NA,10,70488,English,2011-06-05
6326,Välskärin kertomuksia 3,Zacharias Topelius,"Sweden -- History -- Charles XII, 1697-1718 -- Fiction",NA,NA,5,82678,Finnish,2011-06-05
6327,The Old Blood,Frederick Palmer,"World War, 1914-1918 -- Fiction",NA,NA,5,84936,English,2011-06-11
6328,A Word to Women,Mrs. Humphry,Women -- Conduct of life,NA,NA,17,32030,English,2011-06-05
6329,"L'Illustration, No. 3645, 4 Janvier 1913",Various,Illustrated periodicals -- France,NA,NA,7,11625,French,2011-06-05
6330,"An Address Delivered at the Interment of Mrs. Harriet Storrs, Consort of Re"," Address Delivered at the Interment of Mrs. Harriet Storrs, Consort of Rev.","Sermons, American","Storrs, Harriet, 1786-1834 -- Death and burial -- Sermons",Funeral sermons,1,3574,English,2011-06-05
6331,Little Erik of Sweden,Madeline Brandeis,Boys -- Juvenile fiction,Sweden -- Juvenile fiction,NA,9,17711,English,2011-06-05
6332,Note sur une Méthode pour la Réduction d'Intégrales Définies,D. Bierens de Haan,Definite integrals,NA,NA,3,35994,French,2011-06-06
6333,The Secret of Lonesome Cove,Samuel Hopkins Adams,Detective and mystery stories,New England -- Fiction,NA,21,57793,English,2011-06-05
6334,Gabriel Conroy,Bret Harte,Western stories,California -- Fiction,NA,38,152069,English,2011-06-06
6335,A Day with Samuel Taylor Coleridge,May Byron,"Poets, English -- 19th century -- Biography",English poetry -- 19th century,"Coleridge, Samuel Taylor, 1772-1834",20,6809,English,2011-06-06
6336,Memoirs of Benjamin Franklin; Written by Himself. [Vol. 1 of 2],Franklin,"Franklin, Benjamin, 1706-1790",Statesmen -- United States -- Biography,"Franklin, Benjamin, 1706-1790 -- Correspondence",141,90939,English,2011-06-06
6337,Boscobel,Thomas Blount,"Charles II, King of England, 1630-1685 -- Early works to 1800",Boscobel (England) -- Early works to 1800,NA,10,13450,English,2011-06-06
6338,From Chart House to Bush Hut,C. W. Bryde,Frontier and pioneer life -- Australia -- Queensland -- Fiction,NA,NA,28,35242,English,2011-06-06
6339,"Gunpowder Treason and Plot, and Other Stories for Boys",Harold Avery et al.,Short stories,Children's stories,Adventure and adventurers -- Juvenile fiction,14,36932,English,2011-06-06
6340,In Both Worlds,William H. Holcombe,"Lazarus, of Bethany, Saint -- Fiction",NA,NA,8,98589,English,2011-06-06
6341,The Universe a Vast Electric Organism,Geo. W. Warder,Science -- Miscellanea,NA,NA,49,82185,English,2011-06-07
6342,The Mentor: The Weather,Charles Fitzhugh Talman,Weather,Meteorology,NA,9,9989,English,2011-06-07
6343,"Letters of David Ricardo to Thomas Robert Malthus, 1810-1823",David Ricardo,Malthusianism,"Ricardo, David, 1772-1823 -- Correspondence","Malthus, T. R. (Thomas Robert), 1766-1834 -- Correspondence",36,92097,English,2011-06-07
6344,The Mandarin's Fan,Fergus Hume,Detective and mystery stories,Murder -- Investigation -- Fiction,Chinese -- England -- Fiction,22,76865,English,2011-06-07
6345,Holman Hunt,Mary E. Coleridge,"Hunt, William Holman, 1827-1910",NA,NA,23,12186,English,2011-06-07
6346,"Our Artist in Cuba, Peru, Spain and Algiers",George Washington Carleton,Algeria -- Social life and customs -- Pictorial works,"American wit and humor, Pictorial",Cuba -- Social life and customs -- Pictorial works,11,5273,English,2011-06-07
6347,Visionen und andere phantastische Erzählungen,Ivan Sergeevich Turgenev,Russia -- Social life and customs -- Fiction,"Turgenev, Ivan Sergeevich, 1818-1883 -- Translations into German",NA,20,42440,German,2011-06-07
6348,"The American Missionary — Volume 39, No. 10, October, 1885",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,15,17364,English,2011-06-07
6349,"Memorial of Mrs. Lucy Gilpatrick Marsh delivered June 22, 1868.",A. C. Thompson,"Sermons, American",Funeral sermons,"Marsh, Lucy Gilpatrick, 1792-1868 -- Death and burial -- Sermons",3,3461,English,2011-06-08
6350,Napoléon: La dernière phase,Earl of Archibald Philip Primrose Rosebery,"Napoleon I, Emperor of the French, 1769-1821",NA,NA,20,89079,French,2011-06-08
6351,The Invisible Lodge,Jean Paul,Fiction,NA,NA,30,148201,English,2011-06-08
6352,Problems in Greek history,J. P. Mahaffy,Greece -- History,Greece -- Historiography,NA,21,69572,English,2011-06-08
6353,The Salamander,Owen Johnson,Young women -- Fiction,Man-woman relationships -- Fiction,New York (N.Y.) -- Social life and customs -- 20th century -- Fiction,51,127745,English,2011-06-08
6354,"Life of John Keats: His Life and Poetry, His Friends, Critics and After-Fa","fe of John Keats: His Life and Poetry, His Friends, Critics and After-Fame","Poets, English -- 19th century -- Biography","Keats, John, 1795-1821",NA,37,221735,English,2011-06-08
6355,"L'Illustration, No. 3671, 5 Juillet 1913",Various,Illustrated periodicals -- France,NA,NA,19,18847,French,2011-06-08
6356,火星の記憶,Raymond F. Jones,Science fiction,Psychological fiction,NA,87,441,Japanese,2011-06-08
6357,Dorothy's Double. Volume 3 (of 3),G. A. Henty,Great Britain -- History -- 19th century -- Fiction,NA,NA,7,41267,English,2011-06-08
6358,Faithful Margaret: A Novel,Mrs. J. M. Simpson,Fiction,NA,NA,7,104985,English,2011-06-08
6359,A Diplomatic Woman,Huan Mee,Paris (France) -- Fiction,Women -- Fiction,Spy stories,14,29786,English,2011-06-09
6360,Matkustus Belgiaan,Fritz Reuter,"Epic poetry, German -- Adaptations",Peasants -- Germany -- Fiction,NA,0,31658,Finnish,2011-06-09
6361,Ein fröhlicher Bursch: Eine Erzählung,Bjørnstjerne Bjørnson,Norway -- Fiction,NA,NA,12,31042,German,2011-06-09
6362,"Zoe; Or, Some Day: A Novel",May Leonard,Fiction,NA,NA,20,38982,English,2011-06-09
6363,"J. Poindexter, Colored",Irvin S. Cobb,New York (N.Y.) -- Fiction,African Americans -- Fiction,NA,7,48967,English,2011-06-09
6364,"Dangerous Ground; or, The Rival Detectives",Lawrence L. Lynch,Fiction,Detective and mystery stories,NA,25,110907,English,2011-06-10
6365,The Wye and Its Associations: A Picturesque Ramble,Leitch Ritchie,"Wye, River (Wales and England) -- Description and travel",NA,NA,26,39502,English,2011-06-10
6366,If Any Man Sin,H. A. Cody,Clergy -- Fiction,Atonement -- Fiction,Yukon -- Fiction,5,85133,English,2011-06-10
6367,"L'Illustration, No. 3689, 8 Novembre 1913",Various,Illustrated periodicals -- France,NA,NA,10,15120,French,2011-06-10
6368,The Bishop and the Boogerman,Joel Chandler Harris,Southern States -- Juvenile fiction,Girls -- Juvenile fiction,Uncles -- Juvenile fiction,6,34105,English,2011-06-10
6369,"L'art du taupier; ou, méthode amusante et infaillible de prendre les taup","art du taupier; ou, méthode amusante et infaillible de prendre les taupes",Moles (Animals),NA,NA,22,14838,French,2011-06-10
6370,Type: A Primer of Information About the Mechanical Features of Printing Typ,pe: A Primer of Information About the Mechanical Features of Printing Types,Type and type-founding,NA,NA,23,12872,English,2011-06-10
6371,H. P. Blavatsky; A Great Betrayal,Alice Leighton Cleather,"Blavatsky, H. P. (Helena Petrovna), 1831-1891","Besant, Annie, 1847-1933","Leadbeater, C. W. (Charles Webster), 1854-1934",41,31528,English,2011-06-11
6372,"Wives and Widows; or, The Broken Life",Ann S. Stephens,Fiction,NA,NA,9,131368,English,2011-06-11
6373,Fifty Years In The Northwest,William H. C. Folsom,Minnesota -- History,Wisconsin -- History,NA,31,295946,English,2011-06-11
6374,The Life of Benjamin Franklin,M. L. Weems,"Franklin, Benjamin, 1706-1790",Statesmen -- United States -- Biography,NA,8,97764,English,2011-06-13
6375,"Dave Porter on Cave Island; Or, A Schoolboy's Mysterious Mission",Stratemeyer,Sea stories,Islands -- Juvenile fiction,Mystery and detective stories,26,60328,English,2011-06-13
6376,Ancient Manners; Also Known As Aphrodite,Pierre Louÿs,Courtesans -- Egypt -- Alexandria -- Fiction,Alexandria (Egypt) -- Fiction,NA,96,59944,English,2011-06-11
6377,La famiglia Bonifazio; racconto,Antonio Caccianiga,Fiction,NA,NA,9,72621,Italian,2011-06-11
6378,"L'Illustration, No. 3690, 15 Novembre 1913",Various,Illustrated periodicals -- France,NA,NA,10,16820,French,2011-06-11
6379,Op de Levensreis,J. A. Cramer et al.,Christian life,NA,NA,4,34691,Dutch,2011-06-11
6380,Der Unterkiefer des Homo Heidelbergensis: Aus den Sanden von Mauer b,r Unterkiefer des Homo Heidelbergensis: Aus den Sanden von Mauer bei,Prehistoric peoples,NA,NA,27,25568,German,2011-06-11
6381,A Canterbury Pilgrimage,Elizabeth Robins Pennell and Joseph Pennell,Bicycle touring -- England,Kent (England) -- Description and travel,NA,10,9279,English,2011-06-11
6382,The Squire's Daughter,Silas K. Hocking,Love stories,Landlord and tenant -- Fiction,Social classes -- England -- Fiction,16,112227,English,2011-06-11
6383,Tales from the Fjeld: A Second Series of Popular Tales,Peter Christen Asbjørnsen,Fairy tales,Tales -- Norway,Fairy tales -- Norway,47,99785,English,2011-06-11
6384,The Mythologies of Ancient Mexico and Peru,Lewis Spence,Indian mythology -- Mexico,Indian mythology -- Peru,NA,34,16596,English,2011-06-11
6385,"Colonial Expeditions to the Interior of California Central Valley, 1800-18","lonial Expeditions to the Interior of California Central Valley, 1800-1820",California -- Discovery and exploration,Central Valley (Calif.),California -- History -- To 1846 -- Sources,30,58737,English,2011-06-12
6386,"Airship Andy; Or, The Luck of a Brave Boy",Frank V. Webster,Mystery and detective stories,Airships -- Juvenile fiction,Racing -- Juvenile fiction,22,39274,English,2011-06-12
6387,"Drei Meister: Balzac, Dickens, Dostojewski",Stefan Zweig,"Dickens, Charles, 1812-1870 -- Criticism and interpretation","Balzac, Honoré de, 1799-1850 -- Criticism and interpretation","Dostoyevsky, Fyodor, 1821-1881 -- Criticism and interpretation",48,54514,German,2011-06-12
6388,Erskine Dale—Pioneer,Jr. John Fox,"United States -- History -- Revolution, 1775-1783 -- Fiction",NA,NA,14,44428,English,2011-06-12
6389,"The Meadow-Brook Girls Across Country; Or, The Young Pathfinders on a Summ","e Meadow-Brook Girls Across Country; Or, The Young Pathfinders on a Summer",Hiking -- Juvenile fiction,Young women -- Juvenile fiction,Romanies -- Juvenile fiction,29,50100,English,2011-06-12
6390,Karjalan kankahilta I,Anonymous,Fiction,Short stories,NA,10,9230,Finnish,2011-06-12
6391,The Best Policy,Elliott Flower,Short stories,Life insurance -- Fiction,Life insurance agents -- Fiction,12,56993,English,2011-06-12
6392,"La femme auteur; ou, les inconvéniens de la célébrité, tome I",Mme. Dufrénoy,French fiction -- 19th century,NA,NA,10,20628,French,2011-06-12
6393,"Ruth Fielding in the Red Cross; Or, Doing Her Best for Uncle Sam",Emerson,Adventure and adventurers -- Juvenile fiction,Red Cross and Red Crescent -- Juvenile fiction,"World War, 1914-1918 -- Juvenile fiction",28,42305,English,2011-06-12
6394,"Ruth Fielding In the Saddle; Or, College Girls in the Land of Gold",Emerson,Schools -- Juvenile fiction,Adventure and adventurers -- Juvenile fiction,Mystery and detective stories,10,44499,English,2011-06-12
6395,"Ruth Fielding At Sunrise Farm; Or, What Became of the Raby Orphans",Emerson,Orphans -- Juvenile fiction,Twins -- Juvenile fiction,Farm life -- Juvenile fiction,11,43539,English,2011-06-12
6396,"Ruth Fielding at Silver Ranch; Or, Schoolgirls Among the Cowboys",Emerson,Vacations -- Juvenile fiction,Montana -- Juvenile fiction,Ranch life -- Juvenile fiction,18,45319,English,2011-06-12
6397,Missing Friends,Thorvald Peter Ludwig Weitemeyer,Queensland -- Description and travel,NA,NA,11,0,English,2011-06-13
6398,The Corner House Girls Among the Gypsies,Grace Brooks Hill,Runaway children -- Juvenile fiction,Sisters -- Juvenile fiction,Families -- Juvenile fiction,34,46605,English,2011-06-12
6399,The Turn of the Tide: The Story of How Margaret Solved Her Problem,Porter,Fiction,NA,NA,23,52246,English,2011-06-12
6400,On Union with God,Saint Magnus Albertus,God (Christianity) -- Early works to 1800,Spiritual life -- Christianity -- Early works to 1800,Mysticism -- Catholic Church -- Early works to 1800,78,13609,English,2011-06-12
6401,Titan: A Romance. v. 2 (of 2),Jean Paul,Fiction,NA,NA,41,154714,English,2011-06-12
6402,Memoria hydrografica das ilhas de Cabo Verde,F. A. Cabral,Hydrography -- Cabo Verde,Cabo Verde -- Description and travel,NA,9,3835,Portuguese,2011-06-12
6403,"The International Monthly, Volume 4, No. 2, September, 1851",Various,"Literature, Modern -- 19th century -- Periodicals","Art, Modern -- 19th century -- Periodicals",Science -- History -- Periodicals,19,132926,English,2011-06-12
6404,"Mercedes of Castile; Or, The Voyage to Cathay",James Fenimore Cooper,Historical fiction,Sea stories,"Columbus, Christopher -- Fiction",25,182121,English,2011-06-13
6405,A Mediaeval Mystic,Vincent Scully,"Ruusbroec, Jan van, 1293-1381",NA,NA,15,18241,English,2011-06-13
6406,Välskärin kertomuksia 4.1,Zacharias Topelius,"Sweden -- History -- Frederick I, 1720-1751 -- Fiction",NA,NA,5,83941,Finnish,2011-06-13
6407,"Harry Watson's High School Days; Or, The Rivals of Rivertown",Frank V. Webster,Schools -- Juvenile fiction,High school students -- Juvenile fiction,Forgery -- Juvenile fiction,10,41053,English,2011-06-14
6408,The Story of Bacon's Rebellion,Mary Newton Stanard,"Virginia -- History -- Colonial period, ca. 1600-1775","Bacon's Rebellion, 1676",NA,19,28446,English,2011-06-14
6409,"Blackie & Son's Books for Young People, Catalogue - 1886",Blackie & Son,Publishers' catalogs -- England -- London,Blackie & Son -- Catalogs,Children's literature -- Catalogs,17,14527,English,2011-06-14
6410,Ten Years Near the German Frontier: A Retrospect and a Warning,Egan,"Propaganda, German",Courts and courtiers,Denmark -- Foreign relations -- Germany,14,84923,English,2011-06-14
6411,"L'Illustration, No. 3691, 22 Novembre 1913",Various,Illustrated periodicals -- France,NA,NA,13,16100,French,2011-06-14
6412,Jessamine: A Novel,Marion Harland,Fiction,NA,NA,14,103283,English,2011-06-13
6413,Great Lent: A School of Repentance. Its Meaning for Orthodox Christia,eat Lent: A School of Repentance. Its Meaning for Orthodox Christians,Orthodox Eastern Church -- Liturgy,Lent,NA,133,4557,English,2011-06-13
6414,Le Cardinal de Richelieu,Hyacinthe Corne,"France -- History -- Louis XIII, 1610-1643","Richelieu, Armand Jean du Plessis, duc de, 1585-1642",NA,11,30915,French,2011-06-13
6415,The Pictorial Press: Its Origin and Progress,Mason Jackson,Illustration of books,Newspapers -- Illustrations,NA,44,93627,English,2011-06-13
6416,"Voetbal-Sport: over haar voor- en nadeelen, eenige harer strijdvragen en ha","etbal-Sport: over haar voor- en nadeelen, eenige harer strijdvragen en haar",Soccer,NA,NA,5,12704,Dutch,2011-06-13
6417,"The White Hecatomb, and Other Stories",W. C. Scully,Short stories,South Africa -- Fiction,South African fiction (English),9,63074,English,2011-06-13
6418,Between Sun and Sand: A Tale of an African Desert,W. C. Scully,South Africa -- Fiction,South African fiction (English),NA,14,56534,English,2011-06-13
6419,By Veldt and Kopje,W. C. Scully,Short stories,South Africa -- Fiction,South African fiction (English),13,75176,English,2011-06-13
6420,Lodges in the Wilderness,W. C. Scully,South Africa -- Description and travel,Natural history -- South Africa,NA,22,47158,English,2011-06-13
6421,"The Pony Rider Boys in the Alkali; Or, Finding a Key to the Desert Maze",Patchin,Horsemanship -- Juvenile fiction,Deserts -- Juvenile fiction,Nevada -- Juvenile fiction,4,48226,English,2011-06-13
6422,"Army Boys in France; or, From Training Camp to Trenches",Homer Randall,"World War, 1914-1918 -- France -- Juvenile fiction",NA,NA,4,43149,English,2011-06-13
6423,Jesus Fulfils the Law,Anonymous,Jesus Christ,NA,NA,11,15394,English,2011-06-14
6424,"The Motor Girls at Camp Surprise; Or, The Cave in the Mountains",Margaret Penrose,Caves -- Juvenile fiction,Girls -- Societies and clubs -- Juvenile fiction,Mystery and detective stories,40,49909,English,2011-06-14
6425,Art Principles with Special Reference to Painting,Ernest Govett,Art,Painting,NA,26,105634,English,2011-06-14
6426,The Soul of Susan Yellam,Horace Annesley Vachell,"World War, 1914-1918 -- Fiction",Villages -- England -- Fiction,England -- Social life and customs -- 20th century -- Fiction,18,80529,English,2011-06-14
6427,Randy's Summer: A Story for Girls,Amy Brooks,Girls -- Juvenile fiction,Country life -- Juvenile fiction,Sisters -- Juvenile fiction,22,39380,English,2011-06-15
6428,Af mit Levned,Johan Louis Ussing,"Ussing, Johan Louis, 1820-1905",NA,NA,3,67492,Danish,2011-06-15
6429,The Palace in the Garden,Mrs. Molesworth,Conduct of life -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,Fairies -- Juvenile fiction,7,41560,English,2011-06-15
6430,The Coming of Coal,Robert W. Bruère,Coal,Coal trade -- United States,NA,16,33115,English,2011-06-15
6431,Chronicles of the Schonberg-Cotta Family,Elizabeth Rundle Charles,Biographical fiction,Clergy -- Fiction,Christian fiction,34,172803,English,2011-06-15
6432,Publications of the Society for Promoting Christian Knowledge [1902 Catalo,blications of the Society for Promoting Christian Knowledge [1902 Catalog],Publishers' catalogs -- England -- London,Society for Promoting Christian Knowledge (Great Britain) -- Catalogs,NA,5,1738,English,2011-06-15
6433,"Wonderland; or, Alaska and the Inside Passage",John Hyde and Frederick Schwatka,Alaska -- Description and travel,"Northwest, Pacific -- Description and travel",Northern Pacific Railroad Company,21,42052,English,2011-06-16
6434,"L'Illustration, No. 3692, 29 Novembre 1913",Various,Illustrated periodicals -- France,NA,NA,10,13774,French,2011-06-16
6435,Le mari de madame de Solange,Émile Souvestre,French language -- Readers,"France -- History -- Louis XVI, 1774-1793 -- Fiction",NA,15,15736,French,2011-06-15
6436,The Friars in the Philippines,Ambrose Coleman,Monasticism and religious orders -- Philippines,NA,NA,441,35031,English,2011-06-15
6437,The Story of an Untold Love,Paul Leicester Ford,Fiction,NA,NA,35,52503,English,2011-06-15
6438,Mexiko,Anonymous,Mexico -- Description and travel,NA,NA,5,13100,Dutch,2011-06-15
6439,The Art of Architecture: A Poem in Imitation of Horace's Art of Poetry,Gwynn,Architecture -- Poetry,"Horace -- Parodies, imitations, etc.",NA,11,10279,English,2011-06-15
6440,The Disturbing Charm,Berta Ruck,"World War, 1914-1918 -- Fiction",Love stories,Great Britain -- Social life and customs -- 20th century -- Fiction,21,86414,English,2011-06-16
6441,"King of the Air; Or, To Morocco on an Aeroplane",Herbert Strang,Air travel -- Fiction,Morocco -- Fiction,NA,12,54833,English,2011-06-16
6442,Studies in Old Testament History,Jesse Lyman Hurlbut,Bible. Old Testament -- History of Biblical events,NA,NA,22,26497,English,2011-06-16
6443,"Linda Lee, Incorporated: A Novel",Louis Joseph Vance,Motion picture industry -- Fiction,Los Angeles (Calif.) -- Fiction,NA,32,115853,English,2011-06-17
6444,Photogravure,Henry R. Blaney,Photogravure,NA,NA,31,16949,English,2011-06-17
6445,"La femme auteur; ou, les inconvéniens de la célébrité, tome II",Mme. Dufrénoy,French fiction -- 19th century,NA,NA,3,20519,French,2011-06-17
6446,"Renaissance in Italy, Volume 5 (of 7)",John Addington Symonds,Italian literature -- To 1400 -- History and criticism,Italian literature -- 15th century -- History and criticism,Italian literature -- 16th century -- History and criticism,41,210083,English,2011-06-16
6447,The Nineteenth Century Apostle of the Little Ones,E. Uhlrich,"Bosco, Giovanni, Saint, 1815-1888",NA,NA,6,2698,English,2011-06-16
6448,Psychotherapy,James J. Walsh,Mental healing,NA,NA,27,466678,English,2011-06-17
6449,"Richard III: His Life & Character, Reviewed in the Light of Recent Resear","chard III: His Life & Character, Reviewed in the Light of Recent Research",Great Britain -- Kings and rulers -- Biography,"Richard III, King of England, 1452-1485",NA,45,107840,English,2011-06-17
6450,"Encyclopaedia Britannica, 11th Edition, ""Fairbanks, Erastus"" to ""Fens""",Various,Encyclopedias and dictionaries,NA,NA,77,187551,English,2011-06-17
6451,La guardia blanca,Arthur Conan Doyle,Historical fiction,"Hundred Years' War, 1339-1453 -- Fiction",Knights and knighthood -- Fiction,50,101080,Spanish,2011-06-17
6452,"L'Illustration, No. 3694, 13 Décembre 1913",Various,Illustrated periodicals -- France,NA,NA,6,16999,French,2011-06-17
6453,Petit Glossaire des lettres de Madame de Sévigné,Édouard Pilastre,"Sévigné, Marie de Rabutin-Chantal, marquise de, 1626-1696. Lettres",NA,NA,12,12725,French,2011-06-17
6454,The Autobiography of an Electron,Charles R. Gibson,Electricity,Electrons,NA,20,26115,English,2011-06-17
6455,A Treatise on Meteorological Instruments,Negretti and Zambra,Meteorological instruments,Meteorology,Scientific apparatus and instruments,56,67143,English,2011-06-18
6456,Mentally Defective Children,Alfred Binet and Théodore Simon,Children with mental disabilities -- Education,Children with mental disabilities -- Psychological testing,NA,23,53760,English,2011-06-18
6457,羹,Jun'ichiro Tanizaki,Fiction,NA,NA,38,1757,Japanese,2011-06-18
6458,Cœur de panthère,Gustave Aimard and J. Berlioz d' Auriac,Western stories,Adventure and adventurers -- Fiction,NA,75,36051,French,2011-06-18
6459,"The Female Soldier; Or, The Surprising Life and Adventures of Hannah Sne","e Female Soldier; Or, The Surprising Life and Adventures of Hannah Snell",Soldiers -- Great Britain -- Biography,"Snell, Hannah, 1723-1792",Women soldiers -- Great Britain -- Biography,33,13708,English,2011-06-18
6460,King Arthur and the Knights of the Round Table,Sir Thomas Malory,Arthurian romances,NA,NA,315,98593,English,2011-06-18
6461,Glacier National Park [Montana],United States. Department of the Interior,Glacier National Park (Mont.),NA,NA,20,13621,English,2011-06-19
6462,The Mail Pay on the Burlington Railroad,Chicago,"Chicago, Burlington & Quincy Railroad Company",Railway mail service -- United States,NA,14,11319,English,2011-06-19
6463,Top-of-the-World Stories for Boys and Girls,Julius Krohn et al.,Short stories,"Children's stories, Scandinavian",NA,15,34173,English,2011-06-19
6464,Välskärin kertomuksia 4.2,Zacharias Topelius,"Sweden -- History -- Adolphus Frederick, 1751-1771 -- Fiction",NA,NA,7,62715,Finnish,2011-06-19
6465,A Butterfly on the Wheel: A Novel,"Hemmerde, Neilson, and Thorne",Fiction,NA,NA,14,48842,English,2011-06-19
6466,Voyage d'un jeune grec à Paris (Vol. 1 of 2),Hippolyte Mazier du Heaume,Paris (France) -- Description and travel,NA,NA,6,47800,French,2011-06-19
6467,Voyage d'un jeune grec à Paris (Vol. 2 of 2),Hippolyte Mazier du Heaume,Paris (France) -- Description and travel,NA,NA,4,3525,French,2011-06-19
6468,"Photographs of Nebulæ and Clusters, Made with the Crossley Reflector",Keeler,Nebulae,Stars -- Clusters,Astronomical photography,23,23139,English,2011-06-19
6469,"United States Government Publications, v. 8  Jan.-Jun. 1892",John H. Hickcox,Government publications -- United States -- Bibliography,NA,NA,10,60885,English,2011-06-20
6470,A Day with Robert Schumann,May Byron,"Schumann, Robert, 1810-1856",NA,NA,6,6587,English,2011-06-19
6471,"Summer Birds From the Yucatan Peninsula, Mexico",Erwin E. Klaas,Birds -- Yucatan Peninsula,NA,NA,29,15893,English,2011-06-20
6472,A Statistical Inquiry Into the Nature and Treatment of Epilepsy,Bennett,Epilepsy,NA,NA,13,19512,English,2011-06-20
6473,Privateers and Privateering,Edward Phillips Statham,Privateering,Naval biography,NA,49,95305,English,2011-06-20
6474,Riches of Grace: A Compilation of Experiences in the Christian Life,E. E. Byrum,Christian life,NA,NA,6,56542,English,2011-06-20
6475,Les Dieux ont soif,Anatole France,"France -- History -- Revolution, 1789-1799 -- Fiction",War stories,NA,28,67269,French,2011-06-20
6476,The Red Year: A Story of the Indian Mutiny,Louis Tracy,"India -- History -- Sepoy Rebellion, 1857-1858 -- Fiction",NA,NA,72,82040,English,2011-06-20
6477,Dante: Six Sermons,Philip H. Wicksteed,"Dante Alighieri, 1265-1321",NA,NA,13,42685,English,2011-06-22
